id,key,value,type
150322110,highway,turning_circle,regular
150322941,highway,turning_circle,regular
150324229,highway,turning_circle,regular
150324264,highway,turning_circle,regular
150324326,highway,turning_circle,regular
150324689,highway,passing_place,regular
150325014,highway,turning_circle,regular
150326250,highway,turning_circle,regular
150329633,highway,turning_circle,regular
150331687,highway,turning_circle,regular
150332064,highway,turning_circle,regular
150332757,highway,turning_circle,regular
150332866,highway,turning_circle,regular
150333260,highway,turning_circle,regular
150333269,highway,turning_circle,regular
150333427,highway,turning_circle,regular
150333612,railway,level_crossing,regular
150333626,railway,level_crossing,regular
150333629,railway,level_crossing,regular
150333657,railway,level_crossing,regular
150333776,railway,level_crossing,regular
150333783,railway,level_crossing,regular
150333787,railway,level_crossing,regular
150333921,railway,level_crossing,regular
150333924,railway,level_crossing,regular
150334047,highway,turning_circle,regular
150334278,highway,turning_circle,regular
150335448,highway,turning_circle,regular
150336203,highway,turning_circle,regular
150337980,highway,turning_circle,regular
150338003,highway,turning_circle,regular
150339133,highway,turning_circle,regular
150339598,highway,turning_circle,regular
150342512,highway,turning_circle,regular
150345228,highway,turning_circle,regular
150345931,highway,turning_circle,regular
150346349,highway,turning_circle,regular
150346377,highway,turning_circle,regular
150347033,highway,turning_circle,regular
150347046,highway,turning_circle,regular
150347414,highway,turning_circle,regular
150347424,highway,turning_circle,regular
150347533,highway,stop,regular
150348577,highway,turning_circle,regular
150348694,highway,turning_circle,regular
150349771,highway,turning_circle,regular
150349981,highway,turning_circle,regular
150350309,highway,turning_circle,regular
150350895,highway,turning_circle,regular
150353569,highway,turning_circle,regular
150353592,highway,turning_circle,regular
150353930,highway,turning_circle,regular
150355396,highway,traffic_signals,regular
150355396,traffic_signals,signal,regular
150355400,highway,traffic_signals,regular
150355400,traffic_signals,signal,regular
150355617,highway,turning_circle,regular
150356091,highway,turning_circle,regular
150356289,highway,turning_circle,regular
150357081,highway,turning_circle,regular
150357613,highway,turning_circle,regular
150358552,highway,turning_circle,regular
150358798,highway,turning_circle,regular
150358828,railway,level_crossing,regular
150358860,name,Renner Junction,regular
150358860,place,locality,regular
150359111,highway,turning_circle,regular
150359197,highway,turning_circle,regular
150360377,highway,turning_circle,regular
150361708,highway,turning_circle,regular
150362026,highway,turning_circle,regular
150362575,highway,turning_circle,regular
150363350,highway,turning_circle,regular
150363851,highway,turning_circle,regular
150363896,highway,turning_circle,regular
150364595,highway,turning_circle,regular
150365100,highway,turning_circle,regular
150365754,highway,turning_circle,regular
150366106,highway,turning_circle,regular
150366247,highway,turning_circle,regular
150366834,highway,turning_circle,regular
150367175,highway,turning_circle,regular
150367190,highway,turning_circle,regular
150367439,highway,turning_circle,regular
150367496,highway,turning_circle,regular
150368043,highway,turning_circle,regular
150368424,highway,turning_circle,regular
150368676,highway,turning_circle,regular
150368801,highway,turning_circle,regular
150368809,highway,turning_circle,regular
150369184,highway,turning_circle,regular
150369221,highway,turning_circle,regular
150369283,highway,turning_circle,regular
150369298,highway,turning_circle,regular
150370040,highway,turning_circle,regular
150370682,highway,turning_circle,regular
150370832,highway,passing_place,regular
150370879,highway,turning_circle,regular
150370938,highway,turning_circle,regular
150370959,highway,turning_circle,regular
150370961,highway,turning_circle,regular
150371362,highway,turning_circle,regular
150372490,highway,turning_circle,regular
150372928,highway,turning_circle,regular
150373130,highway,turning_circle,regular
150373449,highway,turning_circle,regular
150373722,highway,turning_circle,regular
150373898,highway,stop,regular
150374349,highway,turning_circle,regular
150374635,highway,turning_circle,regular
150374948,highway,turning_circle,regular
150374954,highway,turning_circle,regular
150374963,highway,turning_circle,regular
150375983,highway,turning_circle,regular
150376757,highway,turning_circle,regular
150376916,highway,passing_place,regular
150376918,highway,passing_place,regular
150377245,highway,turning_circle,regular
150377331,highway,turning_circle,regular
150377429,highway,turning_circle,regular
150378059,highway,turning_circle,regular
150378442,highway,turning_circle,regular
150378450,highway,turning_circle,regular
150378771,highway,turning_circle,regular
150378809,highway,turning_circle,regular
150378849,highway,turning_circle,regular
150379183,highway,turning_circle,regular
150379902,highway,stop,regular
150382010,highway,turning_circle,regular
150382054,highway,turning_circle,regular
150383698,highway,turning_circle,regular
150385834,railway,level_crossing,regular
150385936,railway,level_crossing,regular
150386097,highway,turning_circle,regular
150386141,highway,turning_circle,regular
150386309,highway,turning_circle,regular
150386466,highway,passing_place,regular
150387248,highway,turning_circle,regular
150387429,highway,turning_circle,regular
150387437,highway,turning_circle,regular
150387617,highway,turning_circle,regular
150387619,highway,turning_circle,regular
150387939,highway,turning_circle,regular
150388163,railway,level_crossing,regular
150388201,highway,turning_circle,regular
150388591,highway,turning_circle,regular
150388926,highway,turning_circle,regular
150389370,highway,passing_place,regular
150389473,highway,turning_circle,regular
150389573,highway,turning_circle,regular
150389745,highway,turning_circle,regular
150389923,highway,turning_circle,regular
150390101,highway,turning_circle,regular
150390406,railway,level_crossing,regular
150390565,highway,turning_circle,regular
150391499,highway,turning_circle,regular
150392227,highway,turning_circle,regular
150392575,highway,turning_circle,regular
150392748,highway,turning_circle,regular
150393075,railway,level_crossing,regular
150393411,railway,level_crossing,regular
150393984,highway,turning_circle,regular
150394258,highway,traffic_signals,regular
150394258,crossing,traffic_signals,regular
150394259,highway,traffic_signals,regular
150394259,crossing,traffic_signals,regular
150394271,highway,traffic_signals,regular
150394271,crossing,traffic_signals,regular
150394431,highway,turning_circle,regular
150394634,highway,turning_circle,regular
150394641,highway,turning_circle,regular
150395096,highway,turning_circle,regular
150395427,highway,passing_place,regular
150396116,highway,turning_circle,regular
150396218,highway,turning_circle,regular
150396614,highway,turning_circle,regular
150399346,highway,turning_circle,regular
150399664,highway,turning_circle,regular
150399810,highway,turning_circle,regular
150400055,highway,traffic_signals,regular
150400117,highway,traffic_signals,regular
150400117,traffic_signals,signal,regular
150400119,highway,traffic_signals,regular
150400119,traffic_signals,signal,regular
150400241,highway,traffic_signals,regular
150400241,traffic_signals,signal,regular
150400243,highway,traffic_signals,regular
150400243,traffic_signals,signal,regular
150400252,railway,level_crossing,regular
150403756,highway,traffic_signals,regular
150403756,crossing,traffic_signals,regular
150404121,highway,passing_place,regular
150404392,highway,turning_circle,regular
150405636,highway,turning_circle,regular
150405674,highway,turning_circle,regular
150407141,highway,turning_circle,regular
150407339,highway,turning_circle,regular
150407345,highway,turning_circle,regular
150408146,highway,turning_circle,regular
150408551,highway,turning_circle,regular
150410369,highway,turning_circle,regular
150410378,highway,turning_circle,regular
150410393,highway,turning_circle,regular
150410436,highway,turning_circle,regular
150411030,highway,turning_circle,regular
150411066,highway,turning_circle,regular
151464971,ele,204,regular
151464971,name,Renner,regular
151464971,is_in,"Collin,Texas,Tex.,TX,USA",regular
151464971,place,hamlet,regular
151464971,id,1345042,gnis
151464971,gnis:Class,Populated Place,regular
151464971,gnis:County,Collin,regular
151464971,gnis:ST_num,48,regular
151464971,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151464971,gnis:ST_alpha,TX,regular
151464971,gnis:County_num,085,regular
151832662,ele,213,regular
151832662,name,Cowley,regular
151832662,is_in,"Collin,Texas,Tex.,TX,USA",regular
151832662,place,hamlet,regular
151832662,id,1378171,gnis
151832662,gnis:Class,Populated Place,regular
151832662,gnis:County,Collin,regular
151832662,gnis:ST_num,48,regular
151832662,import_uuid,bb7269ee-502a-5391-8056-e3ce0e66489c,regular
151832662,gnis:ST_alpha,TX,regular
151832662,gnis:County_num,085,regular
350601398,highway,turning_circle,regular
356705550,ele,215,regular
356705550,name,Fanny Harrington Chapel,regular
356705550,amenity,place_of_worship,regular
356705550,religion,christian,regular
356705550,created,11/30/1979,gnis
356705550,state_id,48,gnis
356705550,county_id,085,gnis
356705550,feature_id,1335700,gnis
356720424,ele,173,regular
356720424,name,Routh Cemetery,regular
356720424,amenity,grave_yard,regular
356720424,created,11/30/1979,gnis
356720424,state_id,48,gnis
356720424,county_id,085,gnis
356720424,feature_id,1345711,gnis
356794393,ele,195,regular
356794393,name,Richardson Alternative Learning Center,regular
356794393,amenity,school,regular
356794393,created,10/06/2003,gnis
356794393,state_id,48,gnis
356794393,county_id,113,gnis
356794393,feature_id,2004190,gnis
356794656,ele,161,regular
356794656,name,Naaman Forest High School,regular
356794656,amenity,school,regular
356794656,created,10/06/2003,gnis
356794656,state_id,48,gnis
356794656,county_id,113,gnis
356794656,feature_id,2004245,gnis
356795697,ele,185,regular
356795697,name,Hickman Elementary School,regular
356795697,amenity,school,regular
356795697,created,10/06/2003,gnis
356795697,state_id,48,gnis
356795697,county_id,113,gnis
356795697,feature_id,2004424,gnis
356796524,ele,151,regular
356796524,name,Abbett Elementary School,regular
356796524,amenity,school,regular
356796524,created,10/06/2003,gnis
356796524,state_id,48,gnis
356796524,county_id,113,gnis
356796524,feature_id,2004591,gnis
356814515,ele,199,regular
356814515,name,Methodist- Richardson Medical Center,regular
356814515,amenity,hospital,regular
356814515,created,11/25/2003,gnis
356814515,state_id,48,gnis
356814515,county_id,113,gnis
356814515,feature_id,2015559,gnis
356814880,ele,222,regular
356814880,name,Medical Center of Plano,regular
356814880,amenity,hospital,regular
356814880,website,http://themedicalcenterofplano.com/,regular
356814880,city,Plano,addr
356814880,street,West 15th Street,addr
356814880,created,11/25/2003,gnis
356814880,postcode,75075,addr
356814880,state_id,48,gnis
356814880,county_id,085,gnis
356814880,feature_id,2015650,gnis
356814880,housenumber,3901,addr
356818160,ele,186,regular
356818160,name,Meadows Baptist Church,regular
356818160,amenity,place_of_worship,regular
356818160,religion,christian,regular
356818160,denomination,baptist,regular
356818160,created,12/03/2003,gnis
356818160,state_id,48,gnis
356818160,county_id,085,gnis
356818160,feature_id,2016589,gnis
356818167,ele,186,regular
356818167,name,Allen Community Baptist Church,regular
356818167,amenity,place_of_worship,regular
356818167,religion,christian,regular
356818167,denomination,baptist,regular
356818167,created,12/03/2003,gnis
356818167,state_id,48,gnis
356818167,county_id,085,gnis
356818167,feature_id,2016592,gnis
356818216,ele,156,regular
356818216,name,First Baptist Church of Murphy,regular
356818216,amenity,place_of_worship,regular
356818216,religion,christian,regular
356818216,denomination,baptist,regular
356818216,created,12/03/2003,gnis
356818216,state_id,48,gnis
356818216,county_id,085,gnis
356818216,feature_id,2016608,gnis
356818219,ele,189,regular
356818219,name,First Baptist Church of Parker,regular
356818219,amenity,place_of_worship,regular
356818219,religion,christian,regular
356818219,denomination,baptist,regular
356818219,created,12/03/2003,gnis
356818219,state_id,48,gnis
356818219,county_id,085,gnis
356818219,feature_id,2016609,gnis
356820007,ele,201,regular
356820007,name,First Baptist Church of Richardson,regular
356820007,amenity,place_of_worship,regular
356820007,religion,christian,regular
356820007,denomination,baptist,regular
356820007,created,12/03/2003,gnis
356820007,state_id,48,gnis
356820007,county_id,113,gnis
356820007,feature_id,2017201,gnis
356821204,amenity,place_of_worship,regular
356821204,denomination,presbyterian,regular
356821204,ele,206,regular
356821204,county_id,085,gnis
356821204,created,12/03/2003,gnis
356821204,feature_id,2017543,gnis
356821204,state_id,48,gnis
356821204,name,West Plano Presbyterian Church,regular
356821204,religion,christian,regular
356821239,ele,217,regular
356821239,name,Mount Olivet Baptist Church of Plano,regular
356821239,amenity,place_of_worship,regular
356821239,religion,christian,regular
356821239,denomination,baptist,regular
356821239,created,12/03/2003,gnis
356821239,state_id,48,gnis
356821239,county_id,085,gnis
356821239,feature_id,2017553,gnis
356821300,amenity,place_of_worship,regular
356821300,denomination,catholic,regular
356821300,ele,214,regular
356821300,county_id,085,gnis
356821300,created,12/03/2003,gnis
356821300,feature_id,2017566,gnis
356821300,state_id,48,gnis
356821300,name,Saint Elizabeth Ann Seton Catholic Church,regular
356821300,religion,christian,regular
356821344,ele,177,regular
356821344,name,Church of Christ Plano East,regular
356821344,amenity,place_of_worship,regular
356821344,religion,christian,regular
356821344,created,12/03/2003,gnis
356821344,state_id,48,gnis
356821344,county_id,085,gnis
356821344,feature_id,2017574,gnis
356821386,ele,196,regular
356821386,name,Faith Episcopal Church,regular
356821386,amenity,place_of_worship,regular
356821386,religion,christian,regular
356821386,created,12/03/2003,gnis
356821386,state_id,48,gnis
356821386,county_id,085,gnis
356821386,feature_id,2017582,gnis
356821399,ele,222,regular
356821399,name,Lord of Life Lutheran Church,regular
356821399,amenity,place_of_worship,regular
356821399,religion,christian,regular
356821399,denomination,lutheran,regular
356821399,created,12/03/2003,gnis
356821399,state_id,48,gnis
356821399,county_id,085,gnis
356821399,feature_id,2017585,gnis
356821405,ele,225,regular
356821405,name,Preston Meadow Lutheran Church,regular
356821405,amenity,place_of_worship,regular
356821405,religion,christian,regular
356821405,denomination,lutheran,regular
356821405,created,12/03/2003,gnis
356821405,state_id,48,gnis
356821405,county_id,085,gnis
356821405,feature_id,2017586,gnis
356821413,ele,215,regular
356821413,name,Saint Paul Lutheran Church,regular
356821413,amenity,place_of_worship,regular
356821413,religion,christian,regular
356821413,denomination,lutheran,regular
356821413,created,12/03/2003,gnis
356821413,state_id,48,gnis
356821413,county_id,085,gnis
356821413,feature_id,2017588,gnis
356821419,ele,217,regular
356821419,name,All Nations United Methodist Church,regular
356821419,amenity,place_of_worship,regular
356821419,religion,christian,regular
356821419,denomination,methodist,regular
356821419,created,12/03/2003,gnis
356821419,state_id,48,gnis
356821419,county_id,085,gnis
356821419,feature_id,2017589,gnis
356821425,ele,178,regular
356821425,name,Faith United Methodist Church,regular
356821425,amenity,place_of_worship,regular
356821425,religion,christian,regular
356821425,denomination,methodist,regular
356821425,created,12/03/2003,gnis
356821425,state_id,48,gnis
356821425,county_id,085,gnis
356821425,feature_id,2017590,gnis
356821447,ele,215,regular
356821447,name,The Church of Jesus Christ of Latter Day Saints Missionary,regular
356821447,amenity,place_of_worship,regular
356821447,religion,christian,regular
356821447,created,12/03/2003,gnis
356821447,state_id,48,gnis
356821447,county_id,085,gnis
356821447,feature_id,2017595,gnis
356844348,ele,222,regular
356844348,name,Plano Integrated Health Services Hospital,regular
356844348,amenity,hospital,regular
356844348,created,12/11/2003,gnis
356844348,state_id,48,gnis
356844348,county_id,085,gnis
356844348,feature_id,2025115,gnis
356844630,ele,197,regular
356844630,name,Soccer Spectrum,regular
356844630,leisure,park,regular
356844630,created,02/11/2004,gnis
356844630,state_id,48,gnis
356844630,county_id,113,gnis
356844630,feature_id,2027518,gnis
356844854,ele,209,regular
356844854,name,UT Dallas Activities Center - University of Texas,regular
356844854,building,yes,regular
356844854,created,02/11/2004,gnis
356844854,state_id,48,gnis
356844854,county_id,085,gnis
356844854,feature_id,2027612,gnis
356846720,ele,199,regular
356846720,name,Enfield Park,regular
356846720,leisure,park,regular
356846720,created,02/11/2004,gnis
356846720,state_id,48,gnis
356846720,county_id,085,gnis
356846720,feature_id,2028368,gnis
356846744,ele,210,regular
356846744,name,Evans Park,regular
356846744,leisure,park,regular
356846744,created,02/11/2004,gnis
356846744,state_id,48,gnis
356846744,county_id,085,gnis
356846744,feature_id,2028374,gnis
356847660,ele,203,regular
356847660,name,Longhorn Park,regular
356847660,leisure,park,regular
356847660,created,02/11/2004,gnis
356847660,state_id,48,gnis
356847660,county_id,085,gnis
356847660,feature_id,2028571,gnis
356847670,ele,178,regular
356847670,name,Lookout Park,regular
356847670,leisure,park,regular
356847670,created,02/11/2004,gnis
356847670,state_id,48,gnis
356847670,county_id,113,gnis
356847670,feature_id,2028573,gnis
356848486,ele,182,regular
356848486,name,Brisby Park,regular
356848486,leisure,park,regular
356848486,created,02/11/2004,gnis
356848486,state_id,48,gnis
356848486,county_id,113,gnis
356848486,feature_id,2028726,gnis
356848555,ele,158,regular
356848555,name,Bob Woodruff Park,regular
356848555,leisure,park,regular
356848555,created,02/11/2004,gnis
356848555,state_id,48,gnis
356848555,county_id,085,gnis
356848555,feature_id,2028758,gnis
356850131,ele,183,regular
356850131,name,Shoshoni Park,regular
356850131,leisure,park,regular
356850131,created,02/12/2004,gnis
356850131,state_id,48,gnis
356850131,county_id,085,gnis
356850131,feature_id,2029339,gnis
356850844,ele,147,regular
356850844,name,One Eleven Ranch Park,regular
356850844,leisure,park,regular
356850844,created,02/12/2004,gnis
356850844,state_id,48,gnis
356850844,county_id,113,gnis
356850844,feature_id,2029636,gnis
356850942,ele,162,regular
356850942,name,Oak Grove Park,regular
356850942,leisure,park,regular
356850942,created,02/12/2004,gnis
356850942,state_id,48,gnis
356850942,county_id,085,gnis
356850942,feature_id,2029681,gnis
356855207,ele,204,regular
356855207,name,Church of God of Dallas North,regular
356855207,amenity,place_of_worship,regular
356855207,religion,christian,regular
356855207,created,05/28/2008,gnis
356855207,state_id,48,gnis
356855207,county_id,113,gnis
356855207,feature_id,2427760,gnis
368161614,ele,225,regular
368161614,name,"W O Haggard, Junior Library",regular
368161614,source,USGS Geonames,regular
368161614,amenity,library,regular
368161614,state,TEXAS,addr
368161614,reviewed,no,gnis
368161614,feature_id,2014746,gnis
368161614,county_name,Collin,gnis
368161614,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368161802,ele,179,regular
368161802,name,Jackson County Memorial Library,regular
368161802,source,USGS Geonames,regular
368161802,amenity,library,regular
368161802,state,TEXAS,addr
368161802,reviewed,no,gnis
368161802,feature_id,2014878,gnis
368161802,county_name,Jackson,gnis
368161802,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368165040,city,Plano,addr
368165040,state,TEXAS,addr
368165040,ele,195,regular
368165040,county_name,Collin,gnis
368165040,feature_id,2014280,gnis
368165040,import_uuid,57871b70-0100-4405-bb30-88b2e001a944,gnis
368165040,reviewed,no,gnis
368165040,name,Heritage Farmstead Museum,regular
368165040,note,Entry to the buildings is only available during 1:30 p.m. tours (also at 10:30 a.m. during summer). Fee for guided tour: $ 5.00. The farmstead is listed on the National Register of Historic Places. Gift shop on site.,regular
368165040,opening_hours,Tu-Su 10:00-16:30,regular
368165040,operator,The Heritage Farmstead Association,regular
368165040,phone,972-881-0140,regular
368165040,source,USGS Geonames,regular
368165040,tourism,museum,regular
368165040,website,http://www.heritagefarmstead.org/,regular
368165040,wikipedia,en:Heritage Farmstead Museum,regular
369122045,ele,226,regular
369122045,name,Mcp Heliport,regular
369122045,aeroway,helipad,regular
369122045,state,TEXAS,addr
369122045,source_ref,geonames.usgs.gov,regular
369122045,created,08/01/1994,gnis
369122045,feature_id,1387331,gnis
369122045,county_name,Collin,gnis
369122045,feature_type,Airport,gnis
369122442,ele,177,regular
369122442,name,Owens Country Sausage Heliport,regular
369122442,aeroway,helipad,regular
369122442,state,TEXAS,addr
369122442,source_ref,geonames.usgs.gov,regular
369122442,created,08/01/1994,gnis
369122442,feature_id,1387391,gnis
369122442,county_name,Collin,gnis
369122442,feature_type,Airport,gnis
476153562,noref,yes,regular
476153562,highway,motorway_junction,regular
566522167,bus,yes,regular
566522167,highway,bus_stop,regular
566522167,public_transport,stop_position,regular
566525780,name,Richardson Fire Department Fire Station # 4,regular
566525780,amenity,fire_station,regular
566526168,amenity,fire_station,regular
566526555,name,Richardson Fire Department Fire Station # 3,regular
566526555,amenity,fire_station,regular
566526624,name,Richardson Fire Department Fire Station # 5,regular
566526624,amenity,fire_station,regular
567527592,highway,turning_circle,regular
567527622,highway,turning_circle,regular
606292682,name,Chop Soy Asian Cuisine,regular
606292682,amenity,restaurant,regular
606292682,city,Plano,addr
606292682,street,Alma Drive,addr
606292682,postcode,75023,addr
606292682,housenumber,6900,addr
810747416,highway,traffic_signals,regular
810747416,traffic_signals,signal,regular
810747421,highway,traffic_signals,regular
810747421,traffic_signals,signal,regular
825408123,name,fuzzy taco shop,regular
825408123,amenity,restaurant,regular
825408125,name,CVS,regular
825408125,amenity,pharmacy,regular
825408436,name,Doc's,regular
825408436,shop,convenience,regular
825408480,name,Pizza Hut,regular
825408480,amenity,restaurant,regular
825408554,name,Cici's Pizza Buffet,regular
825408554,amenity,restaurant,regular
1041515785,name,Bike Rack,regular
1041515785,amenity,bicycle_parking,regular
1041515785,covered,no,regular
1041515785,capacity,5,regular
1060494741,railway,buffer_stop,regular
1067159626,ele,211.8546143,regular
1067159626,amenity,toilets,regular
1067159626,wpt_description,25-DEC-10 18:40:29,regular
1067167643,ele,204.8851318,regular
1067167643,name,Sally Magnuson Pavilion,regular
1067167643,amenity,shelter,regular
1067167643,wpt_description,25-DEC-10 18:31:18,regular
1067167644,amenity,drinking_water,regular
1067171548,ele,202.0012207,regular
1067171548,leisure,playground,regular
1067171548,wpt_description,25-DEC-10 18:29:33,regular
1067173213,ele,206.0867920,regular
1067173213,name,Jack Carter Pool,regular
1067173213,leisure,swimming_pool,regular
1067173213,opening_hours,Closed,regular
1067173213,wpt_description,25-DEC-10 18:27:42,regular
1067175641,amenity,parking,regular
1067184529,highway,crossing,regular
1080849137,highway,traffic_signals,regular
1080849137,traffic_signals,signal,regular
1080849219,highway,traffic_signals,regular
1080849219,traffic_signals,signal,regular
1080849229,highway,traffic_signals,regular
1080849229,traffic_signals,signal,regular
1089889950,man_made,water_tower,regular
1089916117,ref,31,regular
1089916117,highway,motorway_junction,regular
1089916169,ref,29A;29,regular
1089916169,highway,motorway_junction,regular
1091039305,highway,turning_circle,regular
1092166565,highway,turning_circle,regular
1092166803,highway,turning_circle,regular
1092166878,highway,turning_circle,regular
1092166918,highway,turning_circle,regular
1092167015,highway,turning_circle,regular
1092167079,highway,turning_circle,regular
1092167095,highway,turning_circle,regular
1092167217,highway,turning_circle,regular
1092167248,highway,turning_circle,regular
1092175104,highway,turning_circle,regular
1092241113,highway,turning_circle,regular
1092241574,highway,turning_circle,regular
1124316980,name,Jack in the Box,regular
1124316980,source,Yahoo,regular
1124316980,amenity,fast_food,regular
1124316980,comment,Added a fastfood restaurant,regular
1125597796,name,Walgreens,regular
1125597796,amenity,pharmacy,regular
1125597796,dispensing,yes,regular
1125597796,street,Legacy Drive,addr
1125597796,postcode,75023,addr
1125597796,housename,Walgreens,addr
1125597796,housenumber,901,addr
1125620434,name,Car care central,regular
1125620434,shop,car_repair,regular
1125620434,website,carcarecentral.biz,regular
1125620434,street,Alma Drive,addr
1125620434,postcode,75023,addr
1125620434,housename,Car care central,addr
1125620434,housenumber,7013,addr
1129277075,amenity,fire_station,regular
1207719960,shop,no,regular
1207719960,brand,Costco Gasoline,regular
1207719960,amenity,fuel,regular
1268914463,highway,turning_circle,regular
1330276004,noexit,yes,regular
1358434439,highway,traffic_signals,regular
1358434439,traffic_signals,signal,regular
1360009135,highway,traffic_signals,regular
1360009148,highway,traffic_signals,regular
1513101697,name,Plano,regular
1513101697,place,city,regular
1513101697,wikidata,Q51689,regular
1513101697,wikipedia,"en:Plano, Texas",regular
1513101697,population,269776,regular
1513101697,population,US Census 2010,source
1566556495,name,Cafe Amore,regular
1566556495,amenity,restaurant,regular
1567935766,name,North Dallas Physical Therapy,regular
1567935766,amenity,doctors,regular
1567938464,name,US Post Office,regular
1567938464,amenity,post_office,regular
1567938464,street,North Coit Road,addr
1567998046,name,Subway,regular
1567998046,amenity,fast_food,regular
1567998046,cuisine,sandwich,regular
1568584989,name,RaceTrac,regular
1568584989,amenity,fuel,regular
1568588624,name,CineMark,regular
1568588624,amenity,cinema,regular
1568727414,name,7eleven,regular
1568727414,amenity,fuel,regular
1568730024,name,The Heights Baptist Church,regular
1568730024,phone,972-238-7243,regular
1568730024,amenity,place_of_worship,regular
1568730024,website,http://www.theheights.org/,regular
1568730024,religion,christian,regular
1568730024,city,Richardson,addr
1568730024,street,West Renner Road,addr
1568730024,denomination,baptist,regular
1568730024,postcode,75080,addr
1568730024,housenumber,201,addr
1569990606,name,Jack in the Box,regular
1569990606,amenity,fast_food,regular
1570000811,name,Bank of America,regular
1570000811,amenity,bank,regular
1570037953,name,Starbucks,regular
1570037953,amenity,cafe,regular
1570037953,cuisine,coffee_shop,regular
1570158623,name,Chevron,regular
1570158623,amenity,fuel,regular
1570158951,name,T-Mobile,regular
1570158951,shop,mobile_phone,regular
1570159282,name,Wells Fargo,regular
1570159282,amenity,bank,regular
1570160120,name,Exxon,regular
1570160120,amenity,fuel,regular
1583522316,name,Texaco,regular
1583522316,brand,Texaco,regular
1583522316,amenity,fuel,regular
1583522318,name,Dollar General,regular
1583522318,shop,convenience,regular
1583525375,alt_name,Chipotle Mexican Grill,regular
1583525375,amenity,fast_food,regular
1583525375,website,https://chipotle.com/,contact
1583525375,cuisine,mexican,regular
1583525375,name,Chipotle,regular
1583526082,name,Which Wich,regular
1583526082,amenity,restaurant,regular
1583526082,cuisine,sandwich,regular
1583526709,name,Smoothie King,regular
1583526709,amenity,restaurant,regular
1583526709,cuisine,ice_cream,regular
1583527870,name,7-Eleven,regular
1583527870,shop,convenience,regular
1583527871,name,World of Organics & Hydroponics,regular
1583527871,shop,Hydroponics Equipment Supplier,regular
1583527871,city,Richardson,addr
1583527871,state,TEXAS,addr
1583527871,street,Alamo Road,addr
1583527871,postcode,75080,addr
1583527871,housenumber,2100,addr
1584170324,name,Fellowship Bible Church Arapaho,regular
1584170324,amenity,place_of_worship,regular
1584170324,website,http://www.fbcarapaho.com,regular
1584170324,religion,christian,regular
1584170324,denomination,nondenominational,regular
1584209933,name,Starbucks,regular
1584209933,amenity,cafe,regular
1584209933,cuisine,coffee_shop,regular
1584209934,name,Pot Belly's Sandwichs,regular
1584209934,amenity,restaurant,regular
1584209934,cuisine,sandwich,regular
1584212093,name,Richardson Bike Mart,regular
1584212093,shop,bicycle,regular
1584212156,name,Sonny Bryan's Smokehouse,regular
1584212156,amenity,restaurant,regular
1584212156,cuisine,regional,regular
1584212156,website,http://www.sonnybryans.com/,regular
1584212157,name,Subway,regular
1584212157,amenity,fast_food,regular
1584212157,cuisine,sandwich,regular
1584212158,name,Sprouts,regular
1584212158,shop,supermarket,regular
1584213492,name,Olive Oil's Pizzeria,regular
1584213492,amenity,restaurant,regular
1584213492,cuisine,pizza,regular
1584213492,website,http://www.oliveoilspizzeria.com,regular
1584213493,name,Braum's Ice Cream and Dairy,regular
1584213493,amenity,restaurant,regular
1584213493,cuisine,ice_cream,regular
1584213494,name,Fadia's Deli and Bakery,regular
1584213494,amenity,restaurant,regular
1584213494,cuisine,international,regular
1584213494,website,http://www.fadiasweets.com/,regular
1584214223,name,La Madeleine,regular
1584214223,amenity,restaurant,regular
1584214223,cuisine,french,regular
1584214223,website,http://www.lamadeleine.com/,regular
1584214224,name,Sushi Loco,regular
1584214224,amenity,restaurant,regular
1584214224,cuisine,sushi,regular
1584214224,website,http://sushiloco.com/,regular
1584214965,name,Corner Bakery,regular
1584214965,amenity,restaurant,regular
1584214966,name,Rockfish,regular
1584214966,amenity,restaurant,regular
1584214966,cuisine,american,regular
1584214968,name,String Bean,regular
1584214968,amenity,restaurant,regular
1584214968,cuisine,american,regular
1584219818,name,Dress Barn,regular
1584219818,shop,clothes,regular
1584219819,name,Run On!,regular
1584219819,shop,clothes,regular
1584219820,name,Qdoba,regular
1584219820,amenity,fast_food,regular
1584219820,cuisine,mexican,regular
1584219821,name,Salado Mexican Grill,regular
1584219821,amenity,restaurant,regular
1584219821,cuisine,mexican,regular
1584219821,website,http://saladomexicangrill.com/,regular
1584219822,name,Home Goods,regular
1584219822,shop,houseware,regular
1584219823,name,Chili's,regular
1584219823,amenity,restaurant,regular
1584219823,cuisine,american,regular
1584229860,name,Quiznos,regular
1584229860,amenity,fast_food,regular
1584229860,cuisine,sandwich,regular
1584229860,website,http://www.quiznos.com/,regular
1584229886,name,Wendy's,regular
1584229886,amenity,fast_food,regular
1584229886,cuisine,american,regular
1584229897,name,Jimmy John's,regular
1584229897,amenity,fast_food,regular
1584229897,cuisine,sandwich,regular
1584229907,name,7-Eleven,regular
1584229907,shop,convenience,regular
1584229910,name,Firestone,regular
1584229910,shop,car_repair,regular
1584229911,name,Favorite Yogurt,regular
1584229911,amenity,restaurant,regular
